nid,uid
4338,87748
4338,88479
4338,89372
4338,89378
4338,89705
4338,91335
4338,91345
4338,91362
4338,93059
4338,94089
4338,94128
4338,95123
4338,95346
4338,97445
4338,98062
4338,98464
4338,98977
4338,100019
4338,100171
4338,100484
4338,100993
4338,101168
4338,101195
4338,101503
4338,102192
4338,102894
4338,103807
4338,105281
4338,105433
4338,105618
4338,105777
4338,106843
4338,107203
4338,108015
4338,108251
4338,108294
4338,109012
4338,109402
4338,109645
4338,110275
4338,110750
4338,111747
4338,113418
4338,113539
4338,113839
4338,114800
4338,115061
4338,115991
4338,117264
4338,118528
4338,118705
4338,120169
4338,122964
4338,123295
4338,123603
4338,123612
4338,124246
4338,124355
4338,124563
4338,124795
4338,126252
4338,126334
4338,126924
4338,127354
4338,128064
4338,128434
4338,129520
4338,129996
4338,130838
4338,131301
4338,134196
4338,134644
4338,135034
4338,135071
4338,135140
4338,135254
4338,135493
4338,135730
4338,135850
4338,136067
4338,136077
4338,137070
4338,137627
4338,137789
4338,138436
4338,139223
4338,139888
4338,141324
4338,141424
4338,141665
4338,143149
4338,143284
4338,143338
4338,143596
4338,143637
4338,144025
4338,144189
4338,144591
4338,145419
4338,145694
4338,145861
4338,146938
4338,147278
4338,147288
4338,147546
4338,148621
4338,149160
4338,149987
4338,151782
4338,152144
4338,152146
4338,152665
4338,152779
4338,152814
4338,153251
4338,153272
4338,155936
4338,156417
4338,157328
4338,157842
4338,158405
4338,158956
4338,159008
4338,159908
4338,161283
4338,161305
4338,161586
4338,161800
4338,161947
4338,162060
4338,162155
4338,162464
4338,162485
4338,163099
4338,163168
4338,163220
4338,163954
4338,164023
4338,164402
4338,164641
4338,164709
4338,165682
4338,165802
4338,166462
4338,166899
4338,167710
4338,167807
4338,168575
4338,170397
4338,170777
4338,170955
4338,171346
4338,172186
4338,173123
4338,173238
4338,173509
4338,173692
4338,173944
4338,174160
4338,174458
4338,174461
4338,175345
4338,175824
4338,176092
4338,176670
4338,177511
4338,178492
4338,178890
4338,178988
4338,179051
4338,179142
4338,179545
4338,179602
4338,179957
4338,180582
4338,182419
4338,182474
4338,182668
4338,182836
4338,182880
4338,182964
4338,183176
4338,183663
4338,183691
4338,184145
4338,184812
4338,186107
4338,186640
4338,186755
4338,186881
4338,187043
4338,187256
4338,187658
4338,187989
4338,188561
4338,188732
4338,188734
4338,188745
4338,189211
4338,189458
4338,190449
4338,190516
4338,190938
4338,191347
4338,191546
4338,192051
4338,192545
4338,192753
4338,192823
4338,193011
4338,193335
4338,193634
4338,193689
4338,193832
4338,194053
4338,194287
4338,194298
4338,194362
4338,194921
4338,195658
4338,195786
4338,196305
4338,196535
4338,196544
4338,196707
4338,196922
4338,197034
4338,197254
4338,197324
4338,197929
4338,198409
4338,198920
4338,198950
4338,199445
4338,199662
4338,199745
4338,199995
4338,200199
4338,200423
4338,200746
4338,200750
4338,200784
4338,201092
4338,201415
4338,202062
4338,202088
4338,202285
4338,202533
4338,203663
4338,203680
4338,203741
4338,203933
4338,204048
4338,204071
4338,204073
4338,204087
4338,204292
4338,204598
4338,204622
4338,204864
4338,204964
4338,205368
4338,206194
4338,206286
4338,206341
4338,206349
4338,206482
4338,206560
4338,206786
4338,207200
4338,207758
4338,207843
4338,208400
4338,211532
4338,212199
4338,213963
4338,215828
4338,217963
4338,219663
4338,219874
4338,221896
4338,222808
4338,223739
4338,223804
4338,223876
4338,223900
4338,223971
4338,224178
4338,224211
4338,224368
4338,224958
4338,224990
4338,225058
4338,226009
4338,226059
4338,226763
4338,227116
4338,228080
4338,228177
4338,228324
4338,228796
4338,229982
4338,229998
4338,230393
4338,231084
4338,231919
4338,232259
4338,232768
4338,232817
4338,233010
4338,233455
4338,233994
4338,234346
4338,234933
4338,235523
4338,236827
4338,236887
4338,236952
4338,237138
4338,237149
4338,238250
4338,238537
4338,238605
4338,238651
4338,238665
4338,238677
4338,238809
4338,238850
4338,238930
4338,239059
4338,239060
4338,239151
4338,239289
4338,239342
4338,239635
4338,239682
4338,239709
4338,239751
4338,239881
4338,239893
4338,239914
4338,239986
4338,240021
4338,240115
4338,240120
4338,240257
4338,240267
4338,240315
4338,240343
4338,240364
4338,240367
4338,240389
4338,240412
4338,240439
4338,240446
4338,240521
4338,240526
4338,240529
4338,240542
4338,240557
4338,240570
4338,240578
4338,240709
4338,240736
4338,240756
4338,240832
4338,240916
4338,240997
4338,241005
4338,241139
4338,241153
4338,241339
4338,241346
4338,241407
4338,241420
4338,241513
4338,241532
4338,241542
4338,241613
4338,241663
4338,241672
4338,241716
4338,241721
4338,241723
4338,241756
4338,241777
4338,241780
4338,241792
4338,241821
4338,241879
4338,241926
4338,242179
4338,242201
4338,242215
4338,242256
4338,242421
4338,242455
4338,242557
4338,242679
4338,242689
4338,242694
4338,242702
4338,242721
4338,242740
4338,242893
4338,243161
4338,243166
4338,243178
4338,243324
4338,243333
4338,243357
4338,243463
4338,243464
4338,243536
4338,243539
4338,243545
4338,243565
4338,243584
4338,243597
4338,243617
4338,243622
4338,243676
4338,243677
4338,243721
4338,243742
4338,243773
4338,243829
4338,243837
4338,244000
4338,244043
4338,244072
4338,244119
4338,244136
4338,244152
4338,244161
4338,244408
4338,244421
4338,244432
4338,244551
4338,244584
4338,244625
4338,244731
4338,244858
4338,244859
4338,244862
4338,245456
4338,245772
4338,245789
4338,245959
4338,246050
4338,246103
4338,246191
4338,246446
4338,246456
4338,246579
4338,246870
4338,246909
4338,246913
4338,246915
4338,246969
4338,247100
4338,247253
4338,247452
4338,247469
4338,247506
4338,247516
4338,247826
4338,248040
4340,28357
4340,28956
4340,29935
4340,30503
4340,52362
4340,53812
4340,66597
4340,68584
4340,70490
4340,72929
4340,74044
4340,74577
4340,75319
4340,75367
4340,76036
4340,79273
4340,79403
4340,84636
4340,87748
4340,89052
4340,99147
4340,101407
4340,103272
4340,103807
4340,105618
4340,109645
4340,109816
4340,109921
4340,110750
4340,114800
4340,120169
4340,122964
4340,123818
4340,124347
4340,126334
4340,130045
4340,131078
4340,135054
4340,135933
4340,137088
4340,137627
4340,139635
4340,139637
4340,140472
4340,143284
4340,144189
4340,146605
4340,147546
4340,148041
4340,149699
4340,150167
4340,150610
4340,151011
4340,152779
4340,155946
4340,156305
4340,159908
4340,162155
4340,164270
4340,164402
4340,164709
4340,165802
4340,166462
4340,167807
4340,168291
4340,170782
4340,170955
4340,173238
4340,173692
4340,174072
4340,175824
4340,178890
4340,179359
4340,181096
4340,182311
4340,183691
4340,184303
4340,184378
4340,186107
4340,187043
4340,187658
4340,188141
4340,190449
4340,191546
4340,192017
4340,194298
4340,195786
4340,195822
4340,196922
4340,197254
4340,198409
4340,198920
4340,200054
4340,200199
4340,200746
4340,204048
4340,204434
4340,204763
4340,204864
4340,204964
4340,205846
4340,207353
4340,209073
4340,221509
4340,221745
4340,222705
4340,223971
4340,224401
4340,225199
4340,225458
4340,225582
4340,228335
4340,228796
4340,231084
4340,233994
4340,238070
4340,238250
4340,238651
4340,238677
4340,238930
4340,239342
4340,239499
4340,240257
4340,240267
4340,240364
4340,240412
4340,240526
4340,240756
4340,240820
4340,240832
4340,240962
4340,240997
4340,241139
4340,241153
4340,241346
4340,241458
4340,241505
4340,241695
4340,241748
4340,241799
4340,241809
4340,241812
4340,241821
4340,241905
4340,241941
4340,242096
4340,242167
4340,242193
4340,242299
4340,242356
4340,242557
4340,242592
4340,242610
4340,242679
4340,242688
4340,242689
4340,242814
4340,242862
4340,242885
4340,243074
4341,26403
4341,26904
4341,28357
4341,28855
4341,29935
4341,30503
4341,31205
4341,47503
4341,55060
4341,55766
4341,58390
4341,60974
4341,61810
4341,64543
4341,64850
4341,66059
4341,66597
4341,69485
4341,70490
4341,73308
4341,74577
4341,76036
4341,78358
4341,80570
4341,80617
4341,82098
4341,82276
4341,87966
4341,89944
4341,93862
4341,95092
4341,95290
4341,95854
4341,96667
4341,97587
4341,97912
4341,98062
4341,99147
4341,100019
4341,101407
4341,102894
4341,103262
4341,103272
4341,103807
4341,105618
4341,110942
4341,113108
4341,115053
4341,115482
4341,116328
4341,118073
4341,118442
4341,119022
4341,120169
4341,120179
4341,121011
4341,122565
4341,122964
4341,123582
4341,124347
4341,124690
4341,126334
4341,126344
4341,131828
4341,132048
4341,132921
4341,135971
4341,136947
4341,137088
4341,138782
4341,139637
4341,139730
4341,142776
4341,143303
4341,144189
4341,144694
4341,145386
4341,146605
4341,148270
4341,148639
4341,149352
4341,149375
4341,149699
4341,151702
4341,152435
4341,152779
4341,153546
4341,153736
4341,153794
4341,153861
4341,155472
4341,155684
4341,156305
4341,157262
4341,158042
4341,158405
4341,158855
4341,161305
4341,161800
4341,162525
4341,162850
4341,162876
4341,163911
4341,164270
4341,164555
4341,165351
4341,165682
4341,165802
4341,166462
4341,169362
4341,169637
4341,171720
4341,171752
4341,173123
4341,173238
4341,174529
4341,175824
4341,176731
4341,178276
4341,179359
4341,179602
4341,180607
4341,181096
4341,181198
4341,181354
4341,182311
4341,183344
4341,183691
4341,183840
4341,184259
4341,185289
4341,188993
4341,189003
4341,190449
4341,190688
4341,192017
4341,193543
4341,193689
4341,194298
4341,194362
4341,194394
4341,195156
4341,195284
4341,195786
4341,195822
4341,197034
4341,197658
4341,198037
4341,198409
4341,198695
4341,198920
4341,199445
4341,199662
4341,200750
4341,201039
4341,201378
4341,201415
4341,203397
4341,203483
4341,203933
4341,204048
4341,204434
4341,204661
4341,204864
4341,204964
4341,205846
4341,206482
4341,209073
4341,210152
4341,211532
4341,212866
4341,215828
4341,217820
4341,221509
4341,221560
4341,221896
4341,222084
4341,222449
4341,222705
4341,223177
4341,224185
4341,225009
4341,225199
4341,225700
4341,225949
4341,226518
4341,229453
4341,230904
4341,231084
4341,233882
4341,233994
4341,234850
4341,238070
4341,238257
4341,238380
4341,238677
4341,238809
4341,238930
4341,239342
4341,239471
4341,239595
4341,239709
4341,239897
4341,239902
4341,239939
4341,239986
4341,240257
4341,240360
4341,240364
4341,240385
4341,240412
4341,240439
4341,240440
4341,240446
4341,240756
4341,240769
4341,240783
4341,240787
4341,240820
4341,240832
4341,240997
4341,241016
4341,241027
4341,241139
4341,241224
4341,241326
4341,241330
4341,241339
4341,241346
4341,241352
4341,241371
4341,241458
4341,241477
4341,241486
4341,241495
4341,241548
4341,241663
4341,241672
4341,241698
4341,241730
4341,241740
4341,241745
4341,241748
4341,241779
4341,241792
4341,241808
4341,241812
4341,241815
4341,241821
4341,241877
4341,241905
4341,241941
4341,241952
4341,242013
4341,242161
4341,242193
4341,242201
4341,242299
4341,242356
4341,242381
4341,242400
4341,242455
4341,242557
4341,242562
4341,242564
4341,242567
4341,242571
4341,242592
4341,242610
4341,242623
4341,242631
4341,242638
4341,242665
4341,242676
4341,242688
4341,242689
4341,242716
4341,242746
4341,242790
4341,242814
4341,242821
4341,242838
4341,242862
4341,242885
4341,242888
4341,243031
4341,243074
4342,26403
4342,27150
4342,55060
4342,60974
4342,62770
4342,64850
4342,66059
4342,69963
4342,70490
4342,74577
4342,75916
4342,77650
4342,77666
4342,78221
4342,82074
4342,93613
4342,93862
4342,95854
4342,97587
4342,101503
4342,103272
4342,108713
4342,109645
4342,113323
4342,115089
4342,116473
4342,118479
4342,120169
4342,124246
4342,126490
4342,129049
4342,131828
4342,132921
4342,135466
4342,135493
4342,135971
4342,136067
4342,139280
4342,139958
4342,141424
4342,144694
4342,148621
4342,152779
4342,156305
4342,158042
4342,158405
4342,161495
4342,162850
4342,165802
4342,166462
4342,170777
4342,170955
4342,171346
4342,173123
4342,175824
4342,176106
4342,178857
4342,183663
4342,185289
4342,187256
4342,188141
4342,188490
4342,192017
4342,192925
4342,193634
4342,194298
4342,194362
4342,194824
4342,196535
4342,197476
4342,197658
4342,198037
4342,198920
4342,199445
4342,199662
4342,199745
4342,203680
4342,203933
4342,204071
4342,204087
4342,204864
4342,204964
4342,205120
4342,205397
4342,205723
4342,207758
4342,211532
4342,222084
4342,223364
4342,223804
4342,224016
4342,225058
4342,225949
4342,226009
4342,228080
4342,228371
4342,230904
4342,233994
4342,238250
4342,238665
4342,238677
4342,239259
4342,239342
4342,239939
4342,240385
4342,240412
4342,240439
4342,240446
4342,240526
4342,240756
4342,240832
4342,241204
4342,241339
4342,241346
4342,241647
4342,241698
4342,241736
4342,241752
4342,241779
4342,241792
4342,241809
4342,241905
4342,242296
4342,242299
4342,242356
4342,242369
4342,242557
4342,242610
4342,242631
4342,242702
4342,242787
4342,243029
4342,243074
4342,243178
4342,243183
4342,243324
4342,243773
4342,243887
4342,243920
4342,244380
4342,244408
4342,244439
4342,244551
4342,244855
4342,244858
4342,244888
4342,245210
4342,245364
4342,245959
4342,246110
4342,246909
4342,247373
4342,247481
4344,74577
4344,75916
4344,135971
4344,182165
4344,205723
4344,233882
4344,240526
4344,241647
4344,241709
4344,241736
4344,241825
4344,241860
4344,242671
4344,242709
4344,245210
4344,245333
4344,246933
4344,247975
4345,30724
4345,74577
4345,75153
4345,78597
4345,80570
4345,83449
4345,102192
4345,102894
4345,105618
4345,109402
4345,109816
4345,115358
4345,120789
4345,126872
4345,137789
4345,144025
4345,144189
4345,147288
4345,163954
4345,166462
4345,166899
4345,167807
4345,171346
4345,173238
4345,178988
4345,182964
4345,183176
4345,188141
4345,189211
4345,189263
4345,190938
4345,192545
4345,195786
4345,196707
4345,202088
4345,204073
4345,207758
4345,207944
4345,222808
4345,223364
4345,223804
4345,223971
4345,224211
4345,227116
4345,233409
4345,239031
4345,239289
4345,239682
4345,240257
4345,240267
4345,240367
4345,240385
4345,240526
4345,240756
4345,240997
4345,241647
4345,241736
4345,241739
4345,241756
4345,241821
4345,241860
4345,242007
4345,242296
4345,242721
4345,243731
4345,244342
4345,244584
4345,245060
4345,245125
4345,246208
4345,246446
4345,247095
4345,247844
4347,102894
4347,205582
4347,210901
4347,233882
4347,238930
4347,240756
4347,241663
4347,242699
4347,242709
4347,244797
4347,247506
4347,247975
4348,102192
4348,102894
4348,206907
4348,226308
4348,233882
4348,240997
4348,243357
4348,243707
4348,243791
4348,244103
4348,245125
4349,26975
4349,27150
4349,30453
4349,30503
4349,48158
4349,52362
4349,55689
4349,55766
4349,62183
4349,66597
4349,67551
4349,72687
4349,73422
4349,73545
4349,75153
4349,75319
4349,75320
4349,75367
4349,75910
4349,75957
4349,76036
4349,76496
4349,77690
4349,77759
4349,78096
4349,78597
4349,79243
4349,79403
4349,79830
4349,80570
4349,82854
4349,83449
4349,84960
4349,85359
4349,86019
4349,87748
4349,88154
4349,89378
4349,89705
4349,91362
4349,93329
4349,93862
4349,94128
4349,95123
4349,97445
4349,98464
4349,100019
4349,100484
4349,101168
4349,101195
4349,102192
4349,102894
4349,105281
4349,105433
4349,105618
4349,105777
4349,107203
4349,109012
4349,109402
4349,109645
4349,109816
4349,110275
4349,110750
4349,110942
4349,111506
4349,113839
4349,114874
4349,115061
4349,115568
4349,116473
4349,116990
4349,117264
4349,118528
4349,118705
4349,118921
4349,119040
4349,120169
4349,120179
4349,120878
4349,121747
4349,121809
4349,122964
4349,123295
4349,123603
4349,124355
4349,124563
4349,124690
4349,124795
4349,126252
4349,126334
4349,126630
4349,126924
4349,127354
4349,128064
4349,128904
4349,129520
4349,129535
4349,130045
4349,130838
4349,131202
4349,131301
4349,131542
4349,131873
4349,133145
4349,134196
4349,134644
4349,135034
4349,135071
4349,135254
4349,135850
4349,136067
4349,137070
4349,137789
4349,139223
4349,140349
4349,140472
4349,140927
4349,141424
4349,143338
4349,143596
4349,144025
4349,144189
4349,145861
4349,145897
4349,146938
4349,147278
4349,147288
4349,147546
4349,147876
4349,148374
4349,148621
4349,149160
4349,149659
4349,149987
4349,150243
4349,151782
4349,152144
4349,152313
4349,152665
4349,152814
4349,153272
4349,156417
4349,157328
4349,157842
4349,158042
4349,158405
4349,158956
4349,159416
4349,161283
4349,161483
4349,161586
4349,161800
4349,161947
4349,162155
4349,162464
4349,162876
4349,162928
4349,163117
4349,163168
4349,163220
4349,164023
4349,164402
4349,164449
4349,164641
4349,164709
4349,165802
4349,166125
4349,166462
4349,166899
4349,169471
4349,170397
4349,170777
4349,170791
4349,170955
4349,171346
4349,173238
4349,173944
4349,174458
4349,174461
4349,174958
4349,175345
4349,175824
4349,176092
4349,176670
4349,177511
4349,178857
4349,178890
4349,178988
4349,179051
4349,179142
4349,179143
4349,179233
4349,179545
4349,179602
4349,179957
4349,181052
4349,182042
4349,182419
4349,182474
4349,182668
4349,182836
4349,183176
4349,183663
4349,184145
4349,184604
4349,184669
4349,186107
4349,186640
4349,186755
4349,186881
4349,187043
4349,187192
4349,187256
4349,187658
4349,187989
4349,188141
4349,188561
4349,188638
4349,188734
4349,189211
4349,189219
4349,189458
4349,190449
4349,190938
4349,191347
4349,191546
4349,191740
4349,192017
4349,192024
4349,192051
4349,192545
4349,193634
4349,193689
4349,193832
4349,194053
4349,194287
4349,194362
4349,194921
4349,195027
4349,195658
4349,195786
4349,196535
4349,196544
4349,196922
4349,196968
4349,197034
4349,197324
4349,197658
4349,197929
4349,198409
4349,198651
4349,198920
4349,199445
4349,199524
4349,200199
4349,200613
4349,200746
4349,200784
4349,200840
4349,201092
4349,201415
4349,202062
4349,202088
4349,202285
4349,202533
4349,203680
4349,203741
4349,204048
4349,204073
4349,204622
4349,204864
4349,204964
4349,205120
4349,205368
4349,205582
4349,205591
4349,206194
4349,206286
4349,206341
4349,206349
4349,206786
4349,207246
4349,207353
4349,207600
4349,207758
4349,207843
4349,207933
4349,207944
4349,211532
4349,212574
4349,213963
4349,216370
4349,217963
4349,219663
4349,219874
4349,221896
4349,222808
4349,223606
4349,223726
4349,223739
4349,223804
4349,223876
4349,224178
4349,224211
4349,224401
4349,224990
4349,225142
4349,225217
4349,226009
4349,226059
4349,227116
4349,228080
4349,228177
4349,229982
4349,229998
4349,230393
4349,231275
4349,232259
4349,232768
4349,232817
4349,232921
4349,233010
4349,233409
4349,233971
4349,233994
4349,234933
4349,235523
4349,236827
4349,236887
4349,236952
4349,237138
4349,237149
4349,238026
4349,238250
4349,238537
4349,238655
4349,238677
4349,238694
4349,238930
4349,239031
4349,239151
4349,239259
4349,239289
4349,239342
4349,239635
4349,239659
4349,239682
4349,239751
4349,239881
4349,239898
4349,239901
4349,239986
4349,240021
4349,240267
4349,240360
4349,240364
4349,240439
4349,240487
4349,240526
4349,240542
4349,240756
4349,240832
4349,240997
4349,241407
4349,241420
4349,241532
4349,241663
4349,241695
4349,241739
4349,241756
4349,241905
4349,241921
4349,241926
4349,242179
4349,242421
4349,242557
4349,242666
4349,242689
4349,242721
4349,243074
4349,243154
4349,243161
4349,243166
4349,243178
4349,243184
4349,243324
4349,243463
4349,243464
4349,243522
4349,243536
4349,243565
4349,243580
4349,243589
4349,243592
4349,243597
4349,243622
4349,243676
4349,243707
4349,243721
4349,243837
4349,244043
4349,244072
4349,244119
4349,244140
4349,244152
4349,244161
4349,244408
4349,244421
4349,244432
4349,244492
4349,244509
4349,244551
4349,244584
4349,244589
4349,244625
4349,244761
4349,244858
4349,244859
4349,244862
4349,244888
4349,245125
4349,245139
4349,245174
4349,245222
4349,245323
4349,245333
4349,245456
4349,245772
4349,245959
4349,246050
4349,246058
4349,246100
4349,246288
4349,246446
4349,246456
4349,246864
4349,246907
4349,246909
4349,246913
4349,246923
4349,246933
4349,246969
4349,247091
4349,247100
4349,247146
4349,247361
4349,247469
4349,247506
4349,247678
4349,247826
4349,247844
4349,247927
4349,248025
4350,26403
4350,27122
4350,27603
4350,28029
4350,28357
4350,28790
4350,28919
4350,29192
4350,30763
4350,31806
4350,47503
4350,52887
4350,55766
4350,60974
4350,61588
4350,61680
4350,62183
4350,64168
4350,64543
4350,65362
4350,66673
4350,69485
4350,69984
4350,70490
4350,72473
4350,73308
4350,75247
4350,75916
4350,77397
4350,77666
4350,78221
4350,79758
4350,79988
4350,80617
4350,81583
4350,82098
4350,87019
4350,87966
4350,90235
4350,93613
4350,94836
4350,95346
4350,95359
4350,95854
4350,96667
4350,97505
4350,98062
4350,99147
4350,104271
4350,109645
4350,109816
4350,110750
4350,110942
4350,111506
4350,111698
4350,114481
4350,114648
4350,115089
4350,117429
4350,119022
4350,120169
4350,120179
4350,120878
4350,121230
4350,121809
4350,122964
4350,123582
4350,124347
4350,124684
4350,124690
4350,126334
4350,126924
4350,129315
4350,129610
4350,130251
4350,131828
4350,132048
4350,133195
4350,135240
4350,135850
4350,135971
4350,136067
4350,137043
4350,138436
4350,139223
4350,139637
4350,139958
4350,140941
4350,143284
4350,143303
4350,143637
4350,144025
4350,144189
4350,144552
4350,146541
4350,146734
4350,146780
4350,148621
4350,148900
4350,149022
4350,149160
4350,149352
4350,149699
4350,149987
4350,150075
4350,151214
4350,151219
4350,153546
4350,153736
4350,155684
4350,156226
4350,156305
4350,158042
4350,158405
4350,158713
4350,158855
4350,159416
4350,160549
4350,161519
4350,162525
4350,164449
4350,164555
4350,164709
4350,165682
4350,166462
4350,169362
4350,169536
4350,170777
4350,170782
4350,171503
4350,171676
4350,171782
4350,173105
4350,173123
4350,173238
4350,174456
4350,175824
4350,176106
4350,176670
4350,178103
4350,178276
4350,178857
4350,179143
4350,179602
4350,179749
4350,181198
4350,181354
4350,182165
4350,183751
4350,186755
4350,188490
4350,189003
4350,190449
4350,192823
4350,193715
4350,194362
4350,194394
4350,194824
4350,195156
4350,195659
4350,196535
4350,196977
4350,197034
4350,197476
4350,197492
4350,198037
4350,198409
4350,198920
4350,199445
4350,201092
4350,201378
4350,201771
4350,202285
4350,202533
4350,202788
4350,202821
4350,204598
4350,204864
4350,204964
4350,205397
4350,206440
4350,206482
4350,207758
4350,207933
4350,210152
4350,211532
4350,219663
4350,222084
4350,222673
4350,222808
4350,223461
4350,223804
4350,223872
4350,224185
4350,225199
4350,225949
4350,226009
4350,226518
4350,226630
4350,228080
4350,228177
4350,228371
4350,229453
4350,230904
4350,233994
4350,234933
4350,235523
4350,236827
4350,238257
4350,238466
4350,238537
4350,238677
4350,238825
4350,239134
4350,239289
4350,239595
4350,239659
4350,239897
4350,239901
4350,239986
4350,240360
4350,240756
4350,240832
4350,240962
4350,241339
4350,241346
4350,241672
4350,241792
4350,241905
4350,241952
4350,242296
4350,242356
4350,242369
4350,242557
4350,242592
4350,242638
4350,242688
4350,242743
4350,242787
4350,242790
4350,242856
4350,242885
4350,243074
4350,243161
4350,243265
4350,243324
4350,243463
4350,243504
4350,243584
4350,243687
4350,243690
4350,243773
4350,243837
4350,243857
4350,243887
4350,243920
4350,244005
4350,244029
4350,244072
4350,244315
4350,244384
4350,244394
4350,244408
4350,244409
4350,244439
4350,244444
4350,244500
4350,244551
4350,244700
4350,244778
4350,244790
4350,244809
4350,244818
4350,244855
4350,244858
4350,244888
4350,244920
4350,245084
4350,245088
4350,245092
4350,245101
4350,245110
4350,245155
4350,245210
4350,245245
4350,245329
4350,245343
4350,245346
4350,245359
4350,245364
4350,245440
4350,245456
4350,245579
4350,245585
4350,245593
4350,245607
4350,245706
4350,245806
4350,245954
4350,245959
4350,245988
4350,246040
4350,246107
4350,246110
4350,246150
4350,246197
4350,246240
4350,246244
4350,246361
4350,246447
4350,246474
4350,246565
4350,246579
4350,246582
4350,246594
4350,246601
4350,246766
4350,246821
4350,246893
4350,246920
4350,246926
4350,246933
4350,246936
4350,246937
4350,246959
4350,246984
4350,247062
4350,247063
4350,247188
4350,247203
4350,247286
4350,247288
4350,247289
4350,247318
4350,247360
4350,247361
4350,247380
4350,247388
4350,247481
4350,247506
4350,247516
4350,247573
4350,247694
4350,247718
4350,247789
4350,247913
4351,26472
4351,27150
4351,27442
4351,28919
4351,31205
4351,49800
4351,60974
4351,61588
4351,62055
4351,64543
4351,65362
4351,66597
4351,69485
4351,69984
4351,70490
4351,73113
4351,73308
4351,73545
4351,75319
4351,76496
4351,77397
4351,78771
4351,78952
4351,79403
4351,79758
4351,79830
4351,85033
4351,87019
4351,88008
4351,88483
4351,88511
4351,93372
4351,94495
4351,97505
4351,98062
4351,100171
4351,101195
4351,101503
4351,102195
4351,105433
4351,105470
4351,107112
4351,108713
4351,109012
4351,109704
4351,109816
4351,110750
4351,111698
4351,114481
4351,114976
4351,115089
4351,116328
4351,117376
4351,117429
4351,119022
4351,120169
4351,120179
4351,121209
4351,121230
4351,121809
4351,122565
4351,122964
4351,123022
4351,124684
4351,124690
4351,127354
4351,129315
4351,129610
4351,130838
4351,130955
4351,132048
4351,134196
4351,135971
4351,136067
4351,137088
4351,140662
4351,141424
4351,141927
4351,143284
4351,144025
4351,146541
4351,147288
4351,149160
4351,149699
4351,150075
4351,150964
4351,152435
4351,152789
4351,152814
4351,154227
4351,155946
4351,158576
4351,158956
4351,159908
4351,160549
4351,161947
4351,162155
4351,162525
4351,164983
4351,165802
4351,166462
4351,169471
4351,170791
4351,171230
4351,171706
4351,171720
4351,172473
4351,173419
4351,174160
4351,174456
4351,175109
4351,175345
4351,175824
4351,178857
4351,179143
4351,182165
4351,183691
4351,183751
4351,184356
4351,185289
4351,186107
4351,186755
4351,186881
4351,187256
4351,189003
4351,189731
4351,190688
4351,191546
4351,192017
4351,192024
4351,192823
4351,193634
4351,193715
4351,193832
4351,194362
4351,195215
4351,195659
4351,195786
4351,196087
4351,197476
4351,198920
4351,199026
4351,199237
4351,200449
4351,200746
4351,200840
4351,202788
4351,202957
4351,204239
4351,204598
4351,204814
4351,204842
4351,204964
4351,205120
4351,205594
4351,206194
4351,206440
4351,207758
4351,207843
4351,207859
4351,207933
4351,212245
4351,215828
4351,217820
4351,222705
4351,222808
4351,222882
4351,223435
4351,223804
4351,223876
4351,224178
4351,224530
4351,225217
4351,225700
4351,225949
4351,226009
4351,227648
4351,228177
4351,228796
4351,230741
4351,233994
4351,238250
4351,238549
4351,238651
4351,238655
4351,238677
4351,238825
4351,238930
4351,239259
4351,239342
4351,239576
4351,239659
4351,239881
4351,239897
4351,240057
4351,240439
4351,240526
4351,240832
4351,240962
4351,241458
4351,241672
4351,241695
4351,241752
4351,241905
4351,241943
4351,242179
4351,242356
4351,242455
4351,242557
4351,242638
4351,242689
4351,242787
4351,242906
4351,243074
4351,243324
4351,243357
4351,243453
4351,243463
4351,243464
4351,243565
4351,243589
4351,243592
4351,243622
4351,243707
4351,243716
4351,243735
4351,243761
4351,243773
4351,243829
4351,243837
4351,243887
4351,243920
4351,243976
4351,244060
4351,244072
4351,244126
4351,244144
4351,244302
4351,244384
4351,244409
4351,244412
4351,244444
4351,244483
4351,244500
4351,244584
4351,244790
4351,244824
4351,244855
4351,244888
4351,244945
4351,245084
4351,245088
4351,245092
4351,245110
4351,245236
4351,245263
4351,245343
4351,245359
4351,245393
4351,245440
4351,245585
4351,245611
4351,245702
4351,245772
4351,245806
4351,245959
4351,246040
4351,246107
4351,246110
4351,246446
4351,246447
4351,246474
4351,246579
4351,246582
4351,246789
4351,246897
4351,246905
4351,246906
4351,246907
4351,246909
4351,246917
4351,246920
4351,246933
4351,246937
4351,246951
4351,246955
4351,247037
4351,247063
4351,247188
4351,247203
4351,247250
4351,247286
4351,247288
4351,247373
4351,247380
4351,247388
4351,247461
4351,247469
4351,247506
4351,247516
4351,247678
4351,247718
4351,247789
4351,247805
4351,247913
4351,247927
4352,29286
4352,62770
4352,69485
4352,78221
4352,85033
4352,95359
4352,97912
4352,103262
4352,105433
4352,107112
4352,113108
4352,114800
4352,117429
4352,119575
4352,120169
4352,121230
4352,137088
4352,137827
4352,142317
4352,144552
4352,149160
4352,150075
4352,156305
4352,158405
4352,162715
4352,169536
4352,179807
4352,182165
4352,183663
4352,186881
4352,188141
4352,197034
4352,202533
4352,202788
4352,203608
4352,204071
4352,204087
4352,207216
4352,207758
4352,210152
4352,211532
4352,223804
4352,226009
4352,228371
4352,234850
